,name,sample1,sample2,sample3,sample4,sample5,date,date_delta,measure1,measure2
1160,20181216_sample5,0.0,0.0,0.0,0.0,1.0,2018-12-16,832,76.5,210.0
1161,20130406_sample3,0.0,0.0,1.0,0.0,0.0,2013-04-06,2912,39.0,170.0
1162,20000414_sample5,0.0,0.0,0.0,0.0,1.0,2000-04-14,7652,27.0,270.0
1163,20030228_sample4,0.0,0.0,0.0,1.0,0.0,2003-02-28,6602,30.0,125.0
1164,20191128_sample4,0.0,0.0,0.0,1.0,0.0,2019-11-28,485,70.0,212.5
1165,20031203_sample1,1.0,0.0,0.0,0.0,0.0,2003-12-03,6324,20.0,11.0
1166,20160922_sample1,1.0,0.0,0.0,0.0,0.0,2016-09-22,1647,35.0,20.0
1167,20180913_sample1,1.0,0.0,0.0,0.0,0.0,2018-09-13,926,35.0,17.0
1168,20030120_sample2,0.0,1.0,0.0,0.0,0.0,2003-01-20,6641,18.75,82.5
1169,20200412_sample2,0.0,1.0,0.0,0.0,0.0,2020-04-12,349,42.5,82.5
1170,20020912_sample1,1.0,0.0,0.0,0.0,0.0,2002-09-12,6771,11.0,20.0
1171,20020102_sample3,0.0,0.0,1.0,0.0,0.0,2002-01-02,7024,24.0,100.0
1172,20190110_sample2,0.0,1.0,0.0,0.0,0.0,2019-01-10,807,38.75,127.5
1173,20020916_sample2,0.0,1.0,0.0,0.0,0.0,2002-09-16,6767,25.0,120.0
1174,20080127_sample5,0.0,0.0,0.0,0.0,1.0,2008-01-27,4808,42.75,240.0
1175,20171019_sample4,0.0,0.0,0.0,1.0,0.0,2017-10-19,1255,68.0,187.5
1176,20160605_sample3,0.0,0.0,1.0,0.0,0.0,2016-06-05,1756,52.5,160.0
1177,20030620_sample1,1.0,0.0,0.0,0.0,0.0,2003-06-20,6490,20.0,15.0
1178,20010718_sample4,0.0,0.0,0.0,1.0,0.0,2001-07-18,7192,34.0,150.0
1179,20070413_sample1,1.0,0.0,0.0,0.0,0.0,2007-04-13,5097,24.0,18.0
1180,20050505_sample1,1.0,0.0,0.0,0.0,0.0,2005-05-05,5805,13.0,12.0
1181,20020625_sample1,1.0,0.0,0.0,0.0,0.0,2002-06-25,6850,15.0,11.0
1182,20031003_sample5,0.0,0.0,0.0,0.0,1.0,2003-10-03,6385,24.75,180.0
1183,20141206_sample3,0.0,0.0,1.0,0.0,0.0,2014-12-06,2303,42.0,120.0
1184,20030626_sample1,1.0,0.0,0.0,0.0,0.0,2003-06-26,6484,10.0,16.0
1185,20051205_sample3,0.0,0.0,1.0,0.0,0.0,2005-12-05,5591,18.0,180.0
1186,20160505_sample5,0.0,0.0,0.0,0.0,1.0,2016-05-05,1787,78.75,225.0
1187,20050825_sample4,0.0,0.0,0.0,1.0,0.0,2005-08-25,5693,22.0,137.5
1188,20080305_sample3,0.0,0.0,1.0,0.0,0.0,2008-03-05,4770,24.0,180.0
1189,20151120_sample3,0.0,0.0,1.0,0.0,0.0,2015-11-20,1954,43.5,190.0
1190,20200420_sample5,0.0,0.0,0.0,0.0,1.0,2020-04-20,341,76.5,165.0
1191,20101128_sample1,1.0,0.0,0.0,0.0,0.0,2010-11-28,3772,15.0,20.0
1192,20080509_sample2,0.0,1.0,0.0,0.0,0.0,2008-05-09,4705,22.5,82.5
1193,20020825_sample3,0.0,0.0,1.0,0.0,0.0,2002-08-25,6789,21.0,190.0
1194,20140106_sample1,1.0,0.0,0.0,0.0,0.0,2014-01-06,2637,26.0,18.0
1195,20200827_sample4,0.0,0.0,0.0,1.0,0.0,2020-08-27,212,68.0,200.0
1196,20150720_sample3,0.0,0.0,1.0,0.0,0.0,2015-07-20,2077,45.0,140.0
1197,20040307_sample5,0.0,0.0,0.0,0.0,1.0,2004-03-07,6229,24.75,150.0
1198,20200219_sample5,0.0,0.0,0.0,0.0,1.0,2020-02-19,402,72.0,300.0
1199,20150614_sample2,0.0,1.0,0.0,0.0,0.0,2015-06-14,2113,36.25,97.5
1200,20120802_sample2,0.0,1.0,0.0,0.0,0.0,2012-08-02,3159,33.75,112.5
1201,20021008_sample5,0.0,0.0,0.0,0.0,1.0,2002-10-08,6745,33.75,300.0
1202,20181211_sample5,0.0,0.0,0.0,0.0,1.0,2018-12-11,837,78.75,225.0
1203,20081124_sample5,0.0,0.0,0.0,0.0,1.0,2008-11-24,4506,38.25,285.0
1204,20200724_sample4,0.0,0.0,0.0,1.0,0.0,2020-07-24,246,68.0,225.0
1205,20151126_sample5,0.0,0.0,0.0,0.0,1.0,2015-11-26,1948,56.25,165.0
1206,20080209_sample1,1.0,0.0,0.0,0.0,0.0,2008-02-09,4795,25.0,10.0
1207,20041201_sample5,0.0,0.0,0.0,0.0,1.0,2004-12-01,5960,27.0,150.0
1208,20191210_sample5,0.0,0.0,0.0,0.0,1.0,2019-12-10,473,69.75,210.0
1209,20040414_sample5,0.0,0.0,0.0,0.0,1.0,2004-04-14,6191,38.25,150.0
1210,20201112_sample1,1.0,0.0,0.0,0.0,0.0,2020-11-12,135,33.0,15.0
1211,20031015_sample2,0.0,1.0,0.0,0.0,0.0,2003-10-15,6373,21.25,150.0
1212,20200119_sample1,1.0,0.0,0.0,0.0,0.0,2020-01-19,433,34.0,14.0
1213,20030603_sample5,0.0,0.0,0.0,0.0,1.0,2003-06-03,6507,29.25,225.0
1214,20040701_sample1,1.0,0.0,0.0,0.0,0.0,2004-07-01,6113,14.0,13.0
1215,20090702_sample2,0.0,1.0,0.0,0.0,0.0,2009-07-02,4286,26.25,120.0
1216,20100808_sample1,1.0,0.0,0.0,0.0,0.0,2010-08-08,3884,17.0,18.0
1217,20140813_sample4,0.0,0.0,0.0,1.0,0.0,2014-08-13,2418,58.0,162.5
1218,20010412_sample1,1.0,0.0,0.0,0.0,0.0,2001-04-12,7289,19.0,13.0
1219,20140921_sample4,0.0,0.0,0.0,1.0,0.0,2014-09-21,2379,56.0,187.5
1220,20021122_sample2,0.0,1.0,0.0,0.0,0.0,2002-11-22,6700,22.5,120.0
1221,20010220_sample2,0.0,1.0,0.0,0.0,0.0,2001-02-20,7340,23.75,112.5
1222,20111024_sample1,1.0,0.0,0.0,0.0,0.0,2011-10-24,3442,25.0,17.0
1223,20140807_sample3,0.0,0.0,1.0,0.0,0.0,2014-08-07,2424,39.0,120.0
1224,20080921_sample3,0.0,0.0,1.0,0.0,0.0,2008-09-21,4570,24.0,140.0
1225,20040101_sample2,0.0,1.0,0.0,0.0,0.0,2004-01-01,6295,20.0,135.0
1226,20061205_sample1,1.0,0.0,0.0,0.0,0.0,2006-12-05,5226,20.0,20.0
1227,20130701_sample5,0.0,0.0,0.0,0.0,1.0,2013-07-01,2826,60.75,180.0
1228,20130122_sample2,0.0,1.0,0.0,0.0,0.0,2013-01-22,2986,35.0,75.0
1229,20010814_sample2,0.0,1.0,0.0,0.0,0.0,2001-08-14,7165,16.25,105.0
1230,20040227_sample3,0.0,0.0,1.0,0.0,0.0,2004-02-27,6238,25.5,140.0
1231,20060911_sample4,0.0,0.0,0.0,1.0,0.0,2006-09-11,5311,46.0,225.0
1232,20060321_sample1,1.0,0.0,0.0,0.0,0.0,2006-03-21,5485,18.0,14.0
1233,20020619_sample2,0.0,1.0,0.0,0.0,0.0,2002-06-19,6856,16.25,82.5
1234,20100409_sample5,0.0,0.0,0.0,0.0,1.0,2010-04-09,4005,42.75,225.0
1235,20150712_sample2,0.0,1.0,0.0,0.0,0.0,2015-07-12,2085,37.5,150.0
1236,20170514_sample1,1.0,0.0,0.0,0.0,0.0,2017-05-14,1413,34.0,20.0
1237,20110518_sample4,0.0,0.0,0.0,1.0,0.0,2011-05-18,3601,52.0,137.5
1238,20140826_sample5,0.0,0.0,0.0,0.0,1.0,2014-08-26,2405,60.75,180.0
1239,20020711_sample4,0.0,0.0,0.0,1.0,0.0,2002-07-11,6834,38.0,150.0
1240,20200317_sample1,1.0,0.0,0.0,0.0,0.0,2020-03-17,375,35.0,17.0
1241,20010412_sample5,0.0,0.0,0.0,0.0,1.0,2001-04-12,7289,33.75,300.0
1242,20100115_sample5,0.0,0.0,0.0,0.0,1.0,2010-01-15,4089,45.0,255.0
1243,20051002_sample2,0.0,1.0,0.0,0.0,0.0,2005-10-02,5655,25.0,142.5
1244,20110202_sample5,0.0,0.0,0.0,0.0,1.0,2011-02-02,3706,60.75,150.0
1245,20040718_sample1,1.0,0.0,0.0,0.0,0.0,2004-07-18,6096,11.0,19.0
1246,20170502_sample5,0.0,0.0,0.0,0.0,1.0,2017-05-02,1425,76.5,270.0
1247,20110302_sample5,0.0,0.0,0.0,0.0,1.0,2011-03-02,3678,56.25,195.0
1248,20040517_sample3,0.0,0.0,1.0,0.0,0.0,2004-05-17,6158,16.5,160.0
1249,20040314_sample2,0.0,1.0,0.0,0.0,0.0,2004-03-14,6222,13.75,127.5
1250,20070708_sample2,0.0,1.0,0.0,0.0,0.0,2007-07-08,5011,27.5,105.0
1251,20190321_sample1,1.0,0.0,0.0,0.0,0.0,2019-03-21,737,30.0,15.0
1252,20111102_sample3,0.0,0.0,1.0,0.0,0.0,2011-11-02,3433,42.0,180.0
1253,20010612_sample3,0.0,0.0,1.0,0.0,0.0,2001-06-12,7228,24.0,190.0
1254,20110128_sample1,1.0,0.0,0.0,0.0,0.0,2011-01-28,3711,29.0,18.0
1255,20010421_sample2,0.0,1.0,0.0,0.0,0.0,2001-04-21,7280,12.5,120.0
1256,20200313_sample1,1.0,0.0,0.0,0.0,0.0,2020-03-13,379,31.0,14.0
1257,20200707_sample3,0.0,0.0,1.0,0.0,0.0,2020-07-07,263,49.5,160.0
1258,20110117_sample3,0.0,0.0,1.0,0.0,0.0,2011-01-17,3722,42.0,100.0
1259,20040511_sample4,0.0,0.0,0.0,1.0,0.0,2004-05-11,6164,26.0,137.5
1260,20130908_sample4,0.0,0.0,0.0,1.0,0.0,2013-09-08,2757,50.0,200.0
1261,20050520_sample5,0.0,0.0,0.0,0.0,1.0,2005-05-20,5790,33.75,225.0
1262,20020106_sample5,0.0,0.0,0.0,0.0,1.0,2002-01-06,7020,24.75,285.0
1263,20070124_sample5,0.0,0.0,0.0,0.0,1.0,2007-01-24,5176,56.25,300.0
1264,20200123_sample3,0.0,0.0,1.0,0.0,0.0,2020-01-23,429,52.5,110.0
1265,20080808_sample2,0.0,1.0,0.0,0.0,0.0,2008-08-08,4614,31.25,112.5
1266,20041122_sample4,0.0,0.0,0.0,1.0,0.0,2004-11-22,5969,32.0,137.5
1267,20190602_sample4,0.0,0.0,0.0,1.0,0.0,2019-06-02,664,60.0,175.0
1268,20180626_sample4,0.0,0.0,0.0,1.0,0.0,2018-06-26,1005,64.0,212.5
1269,20031112_sample1,1.0,0.0,0.0,0.0,0.0,2003-11-12,6345,17.0,14.0
1270,20110628_sample3,0.0,0.0,1.0,0.0,0.0,2011-06-28,3560,45.0,170.0
1271,20201017_sample1,1.0,0.0,0.0,0.0,0.0,2020-10-17,161,31.0,12.0
1272,20150912_sample5,0.0,0.0,0.0,0.0,1.0,2015-09-12,2023,63.0,150.0
1273,20140223_sample2,0.0,1.0,0.0,0.0,0.0,2014-02-23,2589,32.5,112.5
1274,20151002_sample2,0.0,1.0,0.0,0.0,0.0,2015-10-02,2003,36.25,90.0
1275,20000123_sample5,0.0,0.0,0.0,0.0,1.0,2000-01-23,7734,45.0,150.0
1276,20171005_sample1,1.0,0.0,0.0,0.0,0.0,2017-10-05,1269,31.0,10.0
1277,20000803_sample2,0.0,1.0,0.0,0.0,0.0,2000-08-03,7541,12.5,82.5
1278,20120410_sample5,0.0,0.0,0.0,0.0,1.0,2012-04-10,3273,65.25,240.0
1279,20100202_sample2,0.0,1.0,0.0,0.0,0.0,2010-02-02,4071,31.25,127.5
1280,20071214_sample1,1.0,0.0,0.0,0.0,0.0,2007-12-14,4852,15.0,18.0
1281,20021110_sample1,1.0,0.0,0.0,0.0,0.0,2002-11-10,6712,17.0,10.0
1282,20101020_sample2,0.0,1.0,0.0,0.0,0.0,2010-10-20,3811,27.5,142.5
1283,20050623_sample4,0.0,0.0,0.0,1.0,0.0,2005-06-23,5756,28.0,250.0
1284,20090724_sample5,0.0,0.0,0.0,0.0,1.0,2009-07-24,4264,38.25,180.0
1285,20180620_sample2,0.0,1.0,0.0,0.0,0.0,2018-06-20,1011,41.25,75.0
1286,20021007_sample3,0.0,0.0,1.0,0.0,0.0,2002-10-07,6746,18.0,150.0
1287,20151128_sample1,1.0,0.0,0.0,0.0,0.0,2015-11-28,1946,28.0,14.0
1288,20090603_sample3,0.0,0.0,1.0,0.0,0.0,2009-06-03,4315,34.5,180.0
1289,20010813_sample1,1.0,0.0,0.0,0.0,0.0,2001-08-13,7166,17.0,17.0
1290,20170107_sample4,0.0,0.0,0.0,1.0,0.0,2017-01-07,1540,60.0,200.0
1291,20190819_sample4,0.0,0.0,0.0,1.0,0.0,2019-08-19,586,60.0,225.0
1292,20051212_sample2,0.0,1.0,0.0,0.0,0.0,2005-12-12,5584,25.0,82.5
1293,20170206_sample2,0.0,1.0,0.0,0.0,0.0,2017-02-06,1510,40.0,150.0
1294,20151020_sample1,1.0,0.0,0.0,0.0,0.0,2015-10-20,1985,28.0,10.0
1295,20090312_sample4,0.0,0.0,0.0,1.0,0.0,2009-03-12,4398,30.0,225.0
1296,20050602_sample5,0.0,0.0,0.0,0.0,1.0,2005-06-02,5777,27.0,255.0
1297,20010715_sample1,1.0,0.0,0.0,0.0,0.0,2001-07-15,7195,11.0,18.0
1298,20140928_sample5,0.0,0.0,0.0,0.0,1.0,2014-09-28,2372,65.25,210.0
1299,20140120_sample5,0.0,0.0,0.0,0.0,1.0,2014-01-20,2623,58.5,150.0
1300,20070728_sample3,0.0,0.0,1.0,0.0,0.0,2007-07-28,4991,27.0,160.0
1301,20080515_sample2,0.0,1.0,0.0,0.0,0.0,2008-05-15,4699,25.0,135.0
1302,20071212_sample1,1.0,0.0,0.0,0.0,0.0,2007-12-12,4854,18.0,13.0
1303,20190209_sample4,0.0,0.0,0.0,1.0,0.0,2019-02-09,777,64.0,237.5
1304,20130202_sample3,0.0,0.0,1.0,0.0,0.0,2013-02-02,2975,42.0,200.0
1305,20181004_sample4,0.0,0.0,0.0,1.0,0.0,2018-10-04,905,66.0,150.0
1306,20150725_sample5,0.0,0.0,0.0,0.0,1.0,2015-07-25,2072,58.5,210.0
1307,20131211_sample4,0.0,0.0,0.0,1.0,0.0,2013-12-11,2663,56.0,200.0
1308,20090624_sample1,1.0,0.0,0.0,0.0,0.0,2009-06-24,4294,25.0,19.0
1309,20201106_sample1,1.0,0.0,0.0,0.0,0.0,2020-11-06,141,30.0,13.0
1310,20080713_sample4,0.0,0.0,0.0,1.0,0.0,2008-07-13,4640,42.0,237.5
1311,20200927_sample2,0.0,1.0,0.0,0.0,0.0,2020-09-27,181,41.25,142.5
1312,20130927_sample1,1.0,0.0,0.0,0.0,0.0,2013-09-27,2738,29.0,19.0
1313,20130311_sample3,0.0,0.0,1.0,0.0,0.0,2013-03-11,2938,43.5,120.0
1314,20190404_sample5,0.0,0.0,0.0,0.0,1.0,2019-04-04,723,76.5,240.0
1315,20091126_sample2,0.0,1.0,0.0,0.0,0.0,2009-11-26,4139,30.0,142.5
1316,20070710_sample2,0.0,1.0,0.0,0.0,0.0,2007-07-10,5009,31.25,120.0
1317,20080126_sample2,0.0,1.0,0.0,0.0,0.0,2008-01-26,4809,28.75,127.5
1318,20180719_sample3,0.0,0.0,1.0,0.0,0.0,2018-07-19,982,48.0,190.0
1319,20150822_sample5,0.0,0.0,0.0,0.0,1.0,2015-08-22,2044,63.0,270.0
1320,20000825_sample4,0.0,0.0,0.0,1.0,0.0,2000-08-25,7519,38.0,225.0
1321,20070625_sample4,0.0,0.0,0.0,1.0,0.0,2007-06-25,5024,34.0,225.0
1322,20130712_sample4,0.0,0.0,0.0,1.0,0.0,2013-07-12,2815,54.0,200.0
1323,20000723_sample3,0.0,0.0,1.0,0.0,0.0,2000-07-23,7552,16.5,140.0
1324,20070417_sample4,0.0,0.0,0.0,1.0,0.0,2007-04-17,5093,30.0,150.0
1325,20070822_sample3,0.0,0.0,1.0,0.0,0.0,2007-08-22,4966,24.0,150.0
1326,20150424_sample4,0.0,0.0,0.0,1.0,0.0,2015-04-24,2164,54.0,212.5
1327,20070803_sample1,1.0,0.0,0.0,0.0,0.0,2007-08-03,4985,24.0,12.0
1328,20080121_sample1,1.0,0.0,0.0,0.0,0.0,2008-01-21,4814,19.0,13.0
1329,20170512_sample5,0.0,0.0,0.0,0.0,1.0,2017-05-12,1415,78.75,180.0
1330,20160301_sample4,0.0,0.0,0.0,1.0,0.0,2016-03-01,1852,66.0,162.5
1331,20100324_sample5,0.0,0.0,0.0,0.0,1.0,2010-03-24,4021,42.75,240.0
1332,20200406_sample2,0.0,1.0,0.0,0.0,0.0,2020-04-06,355,37.5,105.0
1333,20030628_sample3,0.0,0.0,1.0,0.0,0.0,2003-06-28,6482,24.0,120.0
1334,20081115_sample5,0.0,0.0,0.0,0.0,1.0,2008-11-15,4515,38.25,270.0
1335,20161015_sample4,0.0,0.0,0.0,1.0,0.0,2016-10-15,1624,66.0,137.5
1336,20190310_sample2,0.0,1.0,0.0,0.0,0.0,2019-03-10,748,38.75,120.0
1337,20060417_sample3,0.0,0.0,1.0,0.0,0.0,2006-04-17,5458,24.0,200.0
1338,20170416_sample3,0.0,0.0,1.0,0.0,0.0,2017-04-16,1441,46.5,120.0
1339,20010417_sample5,0.0,0.0,0.0,0.0,1.0,2001-04-17,7284,27.0,285.0
1340,20141118_sample4,0.0,0.0,0.0,1.0,0.0,2014-11-18,2321,60.0,212.5
1341,20011014_sample2,0.0,1.0,0.0,0.0,0.0,2001-10-14,7104,12.5,97.5
1342,20080408_sample3,0.0,0.0,1.0,0.0,0.0,2008-04-08,4736,37.5,190.0
1343,20180427_sample2,0.0,1.0,0.0,0.0,0.0,2018-04-27,1065,43.75,127.5
1344,20160112_sample1,1.0,0.0,0.0,0.0,0.0,2016-01-12,1901,30.0,20.0
1345,20101014_sample4,0.0,0.0,0.0,1.0,0.0,2010-10-14,3817,48.0,175.0
1346,20090601_sample1,1.0,0.0,0.0,0.0,0.0,2009-06-01,4317,25.0,20.0
1347,20060612_sample2,0.0,1.0,0.0,0.0,0.0,2006-06-12,5402,31.25,120.0
1348,20051225_sample5,0.0,0.0,0.0,0.0,1.0,2005-12-25,5571,29.25,180.0
1349,20110120_sample2,0.0,1.0,0.0,0.0,0.0,2011-01-20,3719,31.25,75.0
1350,20011006_sample5,0.0,0.0,0.0,0.0,1.0,2001-10-06,7112,38.25,255.0
1351,20010512_sample2,0.0,1.0,0.0,0.0,0.0,2001-05-12,7259,25.0,112.5
1352,20180708_sample2,0.0,1.0,0.0,0.0,0.0,2018-07-08,993,37.5,150.0
1353,20070716_sample2,0.0,1.0,0.0,0.0,0.0,2007-07-16,5003,27.5,75.0
1354,20111004_sample1,1.0,0.0,0.0,0.0,0.0,2011-10-04,3462,25.0,12.0
1355,20000228_sample4,0.0,0.0,0.0,1.0,0.0,2000-02-28,7698,40.0,175.0
1356,20001114_sample2,0.0,1.0,0.0,0.0,0.0,2000-11-14,7438,25.0,127.5
1357,20001021_sample1,1.0,0.0,0.0,0.0,0.0,2000-10-21,7462,14.0,15.0
1358,20090217_sample5,0.0,0.0,0.0,0.0,1.0,2009-02-17,4421,49.5,210.0
1359,20090319_sample3,0.0,0.0,1.0,0.0,0.0,2009-03-19,4391,25.5,170.0
1360,20160922_sample2,0.0,1.0,0.0,0.0,0.0,2016-09-22,1647,38.75,142.5
1361,20131215_sample3,0.0,0.0,1.0,0.0,0.0,2013-12-15,2659,42.0,200.0
1362,20200610_sample3,0.0,0.0,1.0,0.0,0.0,2020-06-10,290,52.5,180.0
1363,20070701_sample3,0.0,0.0,1.0,0.0,0.0,2007-07-01,5018,27.0,200.0
1364,20000711_sample4,0.0,0.0,0.0,1.0,0.0,2000-07-11,7564,24.0,212.5
1365,20110212_sample2,0.0,1.0,0.0,0.0,0.0,2011-02-12,3696,35.0,127.5
1366,20080724_sample2,0.0,1.0,0.0,0.0,0.0,2008-07-24,4629,20.0,90.0
1367,20050407_sample4,0.0,0.0,0.0,1.0,0.0,2005-04-07,5833,32.0,237.5
1368,20170926_sample4,0.0,0.0,0.0,1.0,0.0,2017-09-26,1278,66.0,237.5
1369,20050716_sample5,0.0,0.0,0.0,0.0,1.0,2005-07-16,5733,36.0,210.0
1370,20160223_sample1,1.0,0.0,0.0,0.0,0.0,2016-02-23,1859,33.0,10.0
1371,20100723_sample1,1.0,0.0,0.0,0.0,0.0,2010-07-23,3900,25.0,15.0
1372,20080712_sample2,0.0,1.0,0.0,0.0,0.0,2008-07-12,4641,23.75,90.0
1373,20010306_sample1,1.0,0.0,0.0,0.0,0.0,2001-03-06,7326,11.0,10.0
1374,20120909_sample3,0.0,0.0,1.0,0.0,0.0,2012-09-09,3121,40.5,140.0
1375,20040302_sample4,0.0,0.0,0.0,1.0,0.0,2004-03-02,6234,32.0,175.0
1376,20200321_sample4,0.0,0.0,0.0,1.0,0.0,2020-03-21,371,62.0,237.5
1377,20160304_sample4,0.0,0.0,0.0,1.0,0.0,2016-03-04,1849,70.0,200.0
1378,20160319_sample1,1.0,0.0,0.0,0.0,0.0,2016-03-19,1834,33.0,11.0
1379,20201022_sample4,0.0,0.0,0.0,1.0,0.0,2020-10-22,156,64.0,187.5
1380,20170523_sample3,0.0,0.0,1.0,0.0,0.0,2017-05-23,1404,46.5,160.0
1381,20100211_sample4,0.0,0.0,0.0,1.0,0.0,2010-02-11,4062,48.0,162.5
1382,20200424_sample1,1.0,0.0,0.0,0.0,0.0,2020-04-24,337,33.0,11.0
1383,20081121_sample2,0.0,1.0,0.0,0.0,0.0,2008-11-21,4509,30.0,82.5
1384,20180901_sample4,0.0,0.0,0.0,1.0,0.0,2018-09-01,938,68.0,137.5
1385,20040202_sample1,1.0,0.0,0.0,0.0,0.0,2004-02-02,6263,12.0,16.0
1386,20000506_sample2,0.0,1.0,0.0,0.0,0.0,2000-05-06,7630,20.0,150.0
1387,20100512_sample3,0.0,0.0,1.0,0.0,0.0,2010-05-12,3972,31.5,150.0
1388,20071124_sample4,0.0,0.0,0.0,1.0,0.0,2007-11-24,4872,30.0,137.5
1389,20180724_sample2,0.0,1.0,0.0,0.0,0.0,2018-07-24,977,40.0,150.0
1390,20140412_sample2,0.0,1.0,0.0,0.0,0.0,2014-04-12,2541,32.5,90.0
1391,20150908_sample4,0.0,0.0,0.0,1.0,0.0,2015-09-08,2027,58.0,162.5
1392,20070418_sample2,0.0,1.0,0.0,0.0,0.0,2007-04-18,5092,23.75,105.0
1393,20041127_sample2,0.0,1.0,0.0,0.0,0.0,2004-11-27,5964,16.25,142.5
1394,20061017_sample2,0.0,1.0,0.0,0.0,0.0,2006-10-17,5275,25.0,82.5
1395,20151106_sample4,0.0,0.0,0.0,1.0,0.0,2015-11-06,1968,56.0,237.5
1396,20091126_sample5,0.0,0.0,0.0,0.0,1.0,2009-11-26,4139,42.75,195.0
1397,20130627_sample3,0.0,0.0,1.0,0.0,0.0,2013-06-27,2830,42.0,180.0
1398,20031215_sample4,0.0,0.0,0.0,1.0,0.0,2003-12-15,6312,30.0,187.5
1399,20030521_sample5,0.0,0.0,0.0,0.0,1.0,2003-05-21,6520,24.75,240.0
1400,20110214_sample4,0.0,0.0,0.0,1.0,0.0,2011-02-14,3694,50.0,175.0
1401,20041017_sample3,0.0,0.0,1.0,0.0,0.0,2004-10-17,6005,16.5,140.0
1402,20000101_sample2,0.0,1.0,0.0,0.0,0.0,2000-01-01,7756,17.5,112.5
1403,20200903_sample3,0.0,0.0,1.0,0.0,0.0,2020-09-03,205,46.5,150.0
1404,20040801_sample2,0.0,1.0,0.0,0.0,0.0,2004-08-01,6082,25.0,112.5
1405,20200403_sample4,0.0,0.0,0.0,1.0,0.0,2020-04-03,358,64.0,237.5
1406,20060605_sample4,0.0,0.0,0.0,1.0,0.0,2006-06-05,5409,34.0,125.0
1407,20130922_sample3,0.0,0.0,1.0,0.0,0.0,2013-09-22,2743,43.5,150.0
1408,20101225_sample3,0.0,0.0,1.0,0.0,0.0,2010-12-25,3745,31.5,180.0
1409,20140816_sample5,0.0,0.0,0.0,0.0,1.0,2014-08-16,2415,67.5,195.0
1410,20120920_sample3,0.0,0.0,1.0,0.0,0.0,2012-09-20,3110,40.5,190.0
1411,20070923_sample5,0.0,0.0,0.0,0.0,1.0,2007-09-23,4934,45.0,285.0
1412,20080327_sample4,0.0,0.0,0.0,1.0,0.0,2008-03-27,4748,38.0,200.0
1413,20080810_sample2,0.0,1.0,0.0,0.0,0.0,2008-08-10,4612,30.0,105.0
1414,20200622_sample5,0.0,0.0,0.0,0.0,1.0,2020-06-22,278,69.75,150.0
1415,20170716_sample1,1.0,0.0,0.0,0.0,0.0,2017-07-16,1350,33.0,15.0
1416,20021113_sample2,0.0,1.0,0.0,0.0,0.0,2002-11-13,6709,18.75,135.0
1417,20131010_sample2,0.0,1.0,0.0,0.0,0.0,2013-10-10,2725,31.25,135.0
1418,20010204_sample5,0.0,0.0,0.0,0.0,1.0,2001-02-04,7356,22.5,225.0
1419,20180826_sample4,0.0,0.0,0.0,1.0,0.0,2018-08-26,944,60.0,175.0
1420,20131218_sample4,0.0,0.0,0.0,1.0,0.0,2013-12-18,2656,50.0,125.0
1421,20050701_sample2,0.0,1.0,0.0,0.0,0.0,2005-07-01,5748,23.75,105.0
1422,20040804_sample3,0.0,0.0,1.0,0.0,0.0,2004-08-04,6079,24.0,190.0
1423,20130619_sample4,0.0,0.0,0.0,1.0,0.0,2013-06-19,2838,50.0,250.0
1424,20120205_sample2,0.0,1.0,0.0,0.0,0.0,2012-02-05,3338,31.25,150.0
1425,20080707_sample2,0.0,1.0,0.0,0.0,0.0,2008-07-07,4646,21.25,90.0
1426,20130421_sample3,0.0,0.0,1.0,0.0,0.0,2013-04-21,2897,39.0,110.0
1427,20050726_sample5,0.0,0.0,0.0,0.0,1.0,2005-07-26,5723,36.0,300.0
1428,20130420_sample5,0.0,0.0,0.0,0.0,1.0,2013-04-20,2898,58.5,225.0
1429,20170610_sample2,0.0,1.0,0.0,0.0,0.0,2017-06-10,1386,38.75,127.5
1430,20141226_sample1,1.0,0.0,0.0,0.0,0.0,2014-12-26,2283,27.0,10.0
1431,20170911_sample3,0.0,0.0,1.0,0.0,0.0,2017-09-11,1293,49.5,200.0
1432,20160604_sample3,0.0,0.0,1.0,0.0,0.0,2016-06-04,1757,45.0,180.0
1433,20041006_sample3,0.0,0.0,1.0,0.0,0.0,2004-10-06,6016,18.0,130.0
1434,20201027_sample4,0.0,0.0,0.0,1.0,0.0,2020-10-27,151,64.0,237.5
1435,20140327_sample3,0.0,0.0,1.0,0.0,0.0,2014-03-27,2557,37.5,110.0
1436,20180322_sample3,0.0,0.0,1.0,0.0,0.0,2018-03-22,1101,52.5,100.0
1437,20051114_sample5,0.0,0.0,0.0,0.0,1.0,2005-11-14,5612,33.75,195.0
1438,20011115_sample3,0.0,0.0,1.0,0.0,0.0,2001-11-15,7072,25.5,180.0
1439,20040704_sample2,0.0,1.0,0.0,0.0,0.0,2004-07-04,6110,25.0,82.5
1440,20070102_sample3,0.0,0.0,1.0,0.0,0.0,2007-01-02,5198,37.5,140.0
1441,20100118_sample1,1.0,0.0,0.0,0.0,0.0,2010-01-18,4086,15.0,14.0
1442,20150117_sample2,0.0,1.0,0.0,0.0,0.0,2015-01-17,2261,36.25,90.0
1443,20151125_sample4,0.0,0.0,0.0,1.0,0.0,2015-11-25,1949,52.0,237.5
1444,20051225_sample3,0.0,0.0,1.0,0.0,0.0,2005-12-25,5571,16.5,180.0
